turnid	ROUGE1-R	MRR	Exact match	F1
755_3	1.000000		0.000000	0.000000
755_4	1.000000	0.000000	0.000000	0.157895
755_5	0.351351	0.000000	0.000000	0.206897
755_6	1.000000	0.500000	0.000000	0.372093
755_7	0.833333		0.000000	0.074074
755_8	0.355556	0.000000	0.000000	0.208333
755_9	1.000000		0.000000	0.133333
756_2	0.625000	0.142857	0.000000	0.256410
756_3	0.800000	0.500000	0.000000	0.129032
756_4	0.636364		0.000000	0.000000
756_5	0.317073		0.000000	0.171429
756_6	0.545455	0.142857	0.000000	0.166667
756_7	0.333333	1.000000	0.000000	0.000000
757_2	0.666667	0.000000	0.000000	0.600000
757_3	0.777778	0.000000	0.000000	0.000000
757_4	0.800000	0.000000	0.000000	0.125000
757_5	0.428571	0.000000	0.000000	0.111111
757_6	0.875000		0.000000	0.051282
757_7	0.250000	0.000000	0.000000	0.046512
757_8	0.454545		0.000000	0.125000
757_9	0.727273		0.000000	0.000000
758_2	0.700000	0.000000	0.000000	0.083333
758_3	0.625000	0.000000	0.000000	0.105263
758_4	1.000000	0.142857	0.000000	0.166667
759_2	1.000000		0.000000	0.000000
759_3	0.857143	0.000000	0.000000	0.000000
759_4	0.666667		0.000000	0.058824
759_5	0.714286	0.000000	0.000000	0.000000
759_6	0.777778	0.000000	0.000000	0.166667
759_7	0.714286		0.000000	0.083333
760_2	0.769231		0.000000	0.111111
760_3	0.538462			
760_4	0.666667	0.000000	0.000000	0.400000
760_5	0.625000		0.000000	0.148148
760_6	0.727273	0.200000	0.000000	0.083333
761_2	1.000000	0.250000	0.000000	0.000000
761_3	1.000000	1.000000	0.000000	0.133333
761_4	1.000000	0.500000	0.000000	0.076923
761_5	1.000000		0.000000	0.062500
761_6	1.000000		0.000000	0.117647
761_7	1.000000		0.000000	0.000000
761_8	1.000000	1.000000	0.000000	0.357143
761_9	0.681818		0.000000	0.047619
762_2	0.750000	0.000000	0.000000	0.173913
762_3	0.500000	0.000000	0.000000	0.142857
762_4	0.500000	0.000000	0.000000	0.071429
762_5	0.500000	0.000000	0.000000	0.000000
763_2	0.416667	0.000000	0.000000	0.000000
763_3	0.533333	0.000000	0.000000	0.000000
763_4	0.416667	0.000000	0.000000	0.052632
763_5	0.363636		0.000000	0.083333
763_6	0.714286		0.000000	0.057143
763_7	0.750000			
764_2	0.428571	0.000000	0.000000	0.070175
764_3	0.647059	0.000000	0.000000	0.000000
764_4	0.583333	0.000000	0.000000	0.000000
764_5	0.454545	0.333333	0.000000	0.000000
765_2	0.500000	0.000000	0.000000	0.000000
765_3	0.444444		0.000000	0.000000
765_4	0.555556		0.000000	0.000000
765_5	0.636364	0.000000	0.000000	0.000000
766_2	0.750000	0.000000	0.000000	0.000000
766_3	0.888889		0.000000	0.333333
766_4	0.800000			
766_5	0.875000	0.000000	0.000000	0.000000
766_6	0.888889	0.000000	0.000000	0.000000
767_2	0.300000	0.000000	0.000000	0.235294
767_3	0.692308			
767_4	0.500000	0.000000	0.000000	0.000000
767_5	1.000000			
768_2	0.571429		0.000000	0.000000
768_3	0.428571	0.000000	0.000000	0.064516
768_4	0.714286		0.000000	0.000000
769_2	0.933333	1.000000	0.000000	0.270270
769_3	0.882353	1.000000	0.000000	0.160000
769_4	0.923077	1.000000	0.000000	0.500000
769_5	1.000000		0.000000	0.000000
769_6	0.700000	1.000000	0.000000	0.444444
769_7	0.857143	1.000000	0.000000	0.666667
769_8	0.333333	0.000000	0.000000	0.114286
769_9	0.636364	0.000000	0.000000	0.057143
770_2	0.857143		0.000000	0.181818
770_3	0.750000	0.500000	0.000000	0.000000
770_4	0.750000	0.500000	0.000000	0.000000
770_5	0.470588		0.000000	0.000000
770_6	0.440000	0.000000	0.000000	0.256410
770_7	0.900000			
770_8	0.684211	0.200000	0.000000	0.242424
771_2	0.454545	0.250000	0.000000	0.046512
771_3	0.500000	0.000000	0.000000	0.071429
771_4	0.428571	0.000000	0.000000	0.050000
771_5	0.500000		0.000000	0.088889
771_6	0.818182	0.000000	0.000000	0.000000
771_7	0.416667	0.000000	0.000000	0.048780
772_2	0.600000	0.000000	0.000000	0.000000
772_3	0.818182	0.000000	0.000000	0.051282
772_4	0.714286	0.000000	0.000000	0.000000
772_5	0.714286	0.000000	0.000000	0.117647
773_2	0.375000	0.000000	0.000000	0.000000
773_3	0.777778	0.000000	0.000000	0.000000
773_4	0.583333	0.142857	0.000000	0.000000
773_5	0.714286	0.000000	0.000000	0.000000
773_6	0.714286		0.000000	0.000000
773_7	0.800000	0.000000	0.000000	0.000000
773_8	0.666667		0.000000	0.000000
774_2	0.272727	0.000000	0.000000	0.000000
774_3	0.300000	0.000000	0.000000	0.000000
774_4	0.230769	1.000000	0.000000	0.564103
775_2	0.428571	0.200000	0.000000	0.000000
775_3	0.625000			
775_4	0.333333	1.000000	0.000000	0.000000
775_5	0.538462		0.000000	0.047619
775_6	0.500000	1.000000	0.000000	0.742857
775_7	0.636364	0.142857	0.000000	0.044444
775_8	0.600000	1.000000	1.000000	1.000000
776_2	0.714286	0.000000	0.000000	0.102564
776_3	0.533333	0.000000	0.000000	0.052632
776_4	0.600000	0.000000	0.000000	0.176471
776_5	0.500000	0.000000	0.000000	0.000000
776_6	0.235294	0.000000	0.000000	0.041667
776_7	0.421053		0.000000	0.058824
776_8	0.600000	0.000000	0.000000	0.055556
776_9	0.416667	0.000000	0.000000	0.000000
777_2	0.333333		0.000000	0.000000
777_3	0.571429	0.000000	0.000000	0.105263
778_2	0.307692		0.000000	0.000000
778_3	0.400000			
778_4	0.600000	0.000000	0.000000	0.533333
778_5	0.500000	0.000000	0.000000	0.000000
778_6	0.555556	0.000000	0.000000	0.333333
778_7	0.272727	0.000000	0.000000	0.000000
779_2	1.000000		0.000000	0.000000
779_3	1.000000	1.000000	0.000000	0.914286
779_4	0.750000	0.333333	0.000000	0.333333
780_2	0.777778		0.000000	0.000000
780_3	0.777778		0.000000	0.000000
780_4	1.000000	0.000000	0.000000	0.090909
780_5	0.900000		0.000000	0.000000
780_6	1.000000	0.000000	0.000000	0.266667
780_7	0.538462	0.000000	0.000000	0.235294
780_8	1.000000	0.000000	0.000000	0.000000
781_2	0.666667		0.000000	0.170213
781_3	0.875000	0.333333	0.000000	0.000000
781_4	0.666667	1.000000	0.000000	0.647059
781_5	0.666667		0.000000	0.121212
782_2	0.700000	0.000000	0.000000	0.066667
782_3	0.571429	0.000000	0.000000	0.000000
782_4	0.666667	0.000000	0.000000	0.000000
782_5	0.666667	0.000000	0.000000	0.000000
782_6	0.777778	0.000000	0.000000	0.000000
782_7	0.857143	0.333333	0.000000	0.060606
782_8	1.000000		0.000000	0.258065
782_9	0.714286		0.000000	0.000000
783_2	0.600000	0.000000	0.000000	0.000000
783_3	0.769231	0.000000	0.000000	0.250000
783_4	0.727273	0.000000	0.000000	0.173913
783_5	0.692308		0.000000	0.108108
784_2	0.555556	0.500000	0.000000	0.121212
784_3	1.000000	0.333333	0.000000	0.176471
784_4	0.875000		0.000000	0.210526
785_2	0.571429	1.000000	0.000000	0.108108
785_3	0.500000	0.000000	0.000000	0.111111
785_4	0.687500	0.000000	0.000000	0.000000
786_2	0.857143		0.000000	0.137931
786_3	0.888889	1.000000	0.000000	0.375000
786_4	0.909091			
786_5	0.777778		0.000000	0.054054
786_6	0.900000			
786_7	0.900000	0.250000	0.000000	0.260870
786_8	0.909091	0.333333	0.000000	0.350000
786_9	0.785714	0.500000	0.000000	0.727273
786_10	0.600000		0.000000	0.258065
787_2	0.545455	0.000000	0.000000	0.173913
787_3	0.642857		0.000000	0.060606
787_4	0.761905	0.000000	0.000000	0.150000
787_5	0.416667	1.000000	1.000000	1.000000
787_6	0.687500			
788_2	1.000000		0.000000	0.243902
788_3	1.000000	0.000000	0.000000	0.437500
788_4	0.538462	0.000000	0.000000	0.628571
788_5	1.000000		0.000000	0.228571
788_6	0.857143		0.000000	0.470588
788_7	0.750000		0.000000	0.400000
788_8	0.750000			
789_2	1.000000	1.000000	0.000000	0.792453
789_3	0.733333			
789_4	0.933333	0.500000	0.000000	0.484848
789_5	0.800000	1.000000	0.000000	0.090909
789_6	0.230769	0.333333	0.000000	0.122449
789_7	0.296296			
789_8	0.500000		0.000000	0.600000
789_9	0.875000			
790_2	0.600000	0.000000	0.000000	0.272727
790_3	0.666667		0.000000	0.000000
790_4	0.444444	0.000000	0.000000	0.000000
790_5	0.714286			
790_6	0.777778		0.000000	0.000000
790_7	0.714286		0.000000	0.121212
790_8	0.800000			
791_2	0.625000		0.000000	0.000000
791_3	0.583333		0.000000	0.050000
791_4	0.333333		0.000000	0.000000
791_5	0.555556		0.000000	0.080000
791_6	0.625000		0.000000	0.200000
791_7	0.625000		0.000000	0.062500
791_8	0.615385			
791_9	0.615385		0.000000	0.000000
791_10	0.500000		0.000000	0.000000
791_11	0.500000	0.000000	0.000000	0.000000
791_12	0.500000	0.000000	0.000000	0.000000
792_2	0.818182		0.000000	0.054054
792_3	0.571429			
792_4	0.545455		0.000000	0.000000
792_5	0.777778	0.000000	0.000000	0.105263
792_6	0.777778		0.000000	0.000000
792_7	0.636364		0.000000	0.206897
792_8	0.777778	0.000000	0.000000	0.157895
793_2	0.750000	0.000000	0.000000	0.166667
793_3	0.636364	0.000000	0.000000	0.000000
793_4	0.588235		0.000000	0.222222
793_5	0.636364	0.000000	0.000000	0.186047
794_2	0.666667	0.000000	0.000000	0.800000
794_3	0.750000	0.000000	0.000000	0.071429
794_4	0.625000		0.000000	0.111111
794_5	0.818182	0.000000	0.000000	0.095238
794_6	0.571429	0.125000	0.000000	0.181818
794_7	0.666667	0.000000	0.000000	0.086957
794_8	0.583333	0.000000	0.000000	0.054054
795_2	0.666667	1.000000	0.000000	0.482759
795_3	0.875000		0.000000	0.285714
795_4	0.916667	0.000000	0.000000	0.000000
795_5	0.363636	0.000000	0.000000	0.000000
795_6	0.666667		0.000000	0.153846
795_7	0.700000		0.000000	0.388889
795_8	0.800000		0.000000	0.000000
795_9	0.545455	0.000000	0.000000	0.171429
795_10	1.000000			
795_11	0.818182		0.000000	0.242424
796_2	0.571429	1.000000	0.000000	0.341463
796_3	0.461538		0.000000	0.275862
796_4	0.888889	0.200000	0.000000	0.062500
796_5	0.636364	0.000000	0.000000	0.200000
796_6	0.857143	0.125000	0.000000	0.162162
796_7	1.000000	0.125000	0.000000	0.360000
796_8	0.714286		0.000000	0.080000
797_2	0.666667	0.000000	0.000000	0.057143
797_3	0.571429		0.000000	0.080000
797_4	1.000000		0.000000	0.117647
797_5	0.857143		0.000000	0.117647
797_6	0.666667	0.000000	0.000000	0.235294
797_7	0.571429		0.000000	0.044444
797_8	0.700000		0.000000	0.052632
797_9	0.800000	0.000000	0.000000	0.146341
797_10	0.857143		0.000000	0.195122
797_11	1.000000	1.000000	0.000000	0.057143
798_2	0.777778	0.000000	0.000000	0.078431
798_3	0.000000		0.000000	0.111111
798_4	0.500000	0.000000	0.000000	0.153846
798_5	0.714286		0.000000	0.000000
798_6	0.818182		0.000000	0.083333
798_7	0.363636		0.000000	0.100000
799_2	0.500000		0.000000	0.000000
799_3	0.777778		0.000000	0.105263
799_4	0.500000			
799_5	0.636364		0.000000	0.000000
800_2	0.600000		0.000000	0.266667
800_3	0.625000		0.000000	0.062500
800_4	0.666667	0.000000	0.000000	0.078431
800_5	0.666667		0.000000	0.000000
800_6	0.777778		0.000000	0.173913
800_7	1.000000	1.000000	0.000000	0.866667
800_8	0.555556		0.000000	0.177778
801_2	1.000000	1.000000	0.000000	0.290909
801_3	0.888889		0.000000	0.363636
801_4	1.000000		0.000000	0.193548
801_5	1.000000	0.100000	0.000000	0.290909
801_6	0.900000	0.500000	0.000000	0.228571
802_2	0.583333		0.000000	0.166667
802_3	0.294118		0.000000	0.137931
802_4	0.266667		0.000000	0.000000
802_5	0.545455		0.000000	0.222222
802_6	0.444444		0.000000	0.000000
802_7	0.500000	0.000000	0.000000	0.000000
803_2	0.500000	0.000000	0.000000	0.090909
803_3	0.333333		0.000000	0.000000
803_4	0.545455	0.000000	0.000000	0.000000
803_5	0.600000	0.000000	0.000000	0.000000
803_6	0.800000	0.000000	0.000000	0.153846
803_7	0.833333		0.000000	0.000000
803_8	0.500000	0.000000	0.000000	0.074074
803_9	0.500000	0.000000	0.000000	0.000000
804_2	1.000000	0.333333	1.000000	1.000000
804_3	1.000000		0.000000	0.129032
804_4	0.900000	0.000000	0.000000	0.260870
804_5	1.000000	0.000000	0.000000	0.240000
804_6	1.000000		0.000000	0.000000
804_7	1.000000		0.000000	0.333333
804_8	1.000000		0.000000	0.047619
804_9	1.000000		0.000000	0.133333
805_2	0.636364	0.000000	0.000000	0.153846
805_3	1.000000	0.000000	0.000000	0.352941
805_4	0.500000	0.000000	0.000000	0.088889
805_5	0.777778	0.000000	0.000000	0.050000
806_2	0.800000		0.000000	0.250000
806_3	0.333333	0.000000	0.000000	0.054054
806_4	0.687500		0.000000	0.095238
806_5	0.777778		0.000000	0.555556
806_6	0.555556		0.000000	0.000000
806_7	0.714286	0.000000	0.000000	0.250000
806_8	0.555556			
806_9	0.818182	0.000000	0.000000	0.045455
806_10	0.750000	0.000000	0.000000	0.205128
807_2	1.000000		0.000000	0.145455
807_3	0.777778		0.000000	0.055556
807_4	0.750000	0.000000	0.000000	0.000000
807_5	0.777778	0.000000	0.000000	0.000000
807_6	0.666667		0.000000	0.000000
807_7	0.750000		0.000000	0.000000
807_8	0.461538	0.000000	0.000000	0.166667
808_2	0.500000	0.000000	0.000000	0.153846
808_3	0.750000		0.000000	0.095238
808_4	0.714286	0.000000	0.000000	0.057143
809_2	0.625000		0.000000	0.285714
809_3	0.666667			
809_4	0.333333			
809_5	0.500000	0.000000	0.000000	0.068966
809_6	0.285714		0.000000	0.000000
809_7	0.571429		0.000000	0.142857
810_2	0.600000	0.000000	0.000000	0.428571
810_3	0.500000		0.000000	0.176471
810_4	0.666667			
810_5	0.714286			
810_6	0.750000	0.000000	0.000000	0.200000
810_7	0.750000	0.000000	0.000000	0.260870
810_8	0.666667		0.000000	0.000000
811_2	0.750000	0.125000	0.000000	0.200000
811_3	0.727273			
811_4	0.785714	0.000000	0.000000	0.228571
811_5	0.750000			
811_6	0.625000	0.000000	0.000000	0.173913
811_7	0.700000		0.000000	0.400000
812_2	0.857143	1.000000	0.000000	0.833333
812_3	1.000000	0.333333	0.000000	0.160000
812_4	1.000000		0.000000	0.307692
812_5	0.571429		0.000000	0.500000
812_6	1.000000		0.000000	0.190476
812_7	0.777778	0.000000	0.000000	0.241379
812_8	0.666667	0.000000	0.000000	0.250000
812_9	1.000000		0.000000	0.166667
812_10	1.000000	0.142857	0.000000	0.160000
812_11	0.846154		0.000000	0.181818
812_12	1.000000		0.000000	0.333333
813_2	0.636364		0.000000	0.150000
813_3	1.000000	0.000000	0.000000	0.222222
813_4	1.000000			
813_5	0.818182			
813_6	1.000000		0.000000	0.206897
813_7	0.714286		0.000000	0.954545
813_8	0.750000		0.000000	0.217391
813_9	1.000000		0.000000	0.173913
813_10	0.636364	0.142857	0.000000	0.222222
813_11	0.538462	0.333333	0.000000	0.256410
814_2	0.666667		0.000000	0.083333
814_3	0.777778	0.000000	0.000000	0.114286
815_2	0.700000	0.000000	0.000000	0.000000
815_3	0.400000	0.000000	0.000000	0.000000
815_4	0.666667		0.000000	0.205128
816_2	0.571429		0.000000	0.000000
816_3	0.571429		0.000000	0.000000
816_4	0.666667		0.000000	0.000000
816_5	0.733333		0.000000	0.000000
816_6	1.000000		0.000000	0.166667
816_7	0.666667	0.000000	0.000000	0.000000
816_8	0.846154		0.000000	0.000000
817_2	0.750000		0.000000	0.048780
817_3	0.727273		0.000000	0.133333
817_4	0.750000		0.000000	0.000000
818_2	0.833333	0.000000	0.000000	0.160000
818_3	0.857143	0.000000	0.000000	0.370370
818_4	0.857143		0.000000	0.105263
818_5	0.833333		0.000000	0.050000
818_6	0.888889		0.000000	0.181818
818_7	1.000000		0.000000	0.105263
819_2	0.714286	0.000000	0.000000	0.206897
819_3	0.714286	0.000000	0.000000	0.000000
819_4	0.555556		0.000000	0.071429
819_5	0.450000		0.000000	0.071429
819_6	0.416667		0.000000	0.114286
819_7	0.777778		0.000000	0.000000
820_2	0.272727		0.000000	0.137931
820_3	1.000000		0.000000	0.129032
820_4	1.000000		0.000000	0.125000
820_5	0.333333		0.000000	0.000000
820_6	1.000000	1.000000	0.000000	0.761905
820_7	0.400000	0.000000	0.000000	0.055556
820_8	0.666667		0.000000	0.190476
821_2	1.000000		0.000000	0.105263
821_3	0.571429		0.000000	0.085106
821_4	1.000000		0.000000	0.045455
821_5	1.000000		0.000000	0.127660
821_6	0.818182		0.000000	0.222222
821_7	0.875000		0.000000	0.142857
822_2	0.750000		0.000000	0.055556
822_3	0.714286		0.000000	0.176471
822_4	0.444444	0.000000	0.000000	0.162162
822_5	0.600000	0.000000	0.000000	0.111111
822_6	0.545455		0.000000	0.071429
822_7	0.857143	0.000000	0.000000	0.114286
823_2	1.000000	0.000000	0.000000	0.227273
823_3	1.000000		0.000000	0.130435
823_4	0.636364	0.000000	0.000000	0.186047
823_5	0.583333		0.000000	0.315789
823_6	1.000000	0.000000	0.000000	0.105263
823_7	1.000000	0.111111	0.000000	0.206897
823_8	0.923077		0.000000	0.117647
824_2	0.833333		0.000000	0.000000
824_3	1.000000		0.000000	0.150000
824_4	0.714286	0.000000	0.000000	0.074074
824_5	1.000000		0.000000	0.153846
824_6	0.625000	0.000000	0.000000	0.000000
824_7	0.700000	0.000000	0.000000	0.129032
824_8	0.555556		0.000000	0.051282
824_9	0.666667	0.000000	0.000000	0.042553
825_2	0.833333	0.000000	0.000000	0.148148
825_3	0.833333	1.000000	0.000000	0.971429
825_4	0.700000		0.000000	0.000000
825_5	0.909091	0.000000	0.000000	0.145455
825_6	0.900000	0.000000	0.000000	0.250000
825_7	0.833333	0.000000	0.000000	0.000000
825_8	0.909091	0.333333	0.000000	0.237288
826_2	0.714286	0.000000	0.000000	0.181818
826_3	0.444444		0.000000	0.272727
826_4	0.400000	0.000000	0.000000	0.177778
826_5	0.714286		0.000000	0.000000
826_6	1.000000		0.000000	0.206897
826_7	0.833333		0.000000	0.300000
826_8	1.000000		0.000000	0.325581
827_2	1.000000	0.250000	0.000000	0.296296
827_3	1.000000		0.000000	0.212766
827_4	0.818182		0.000000	0.205128
828_2	0.642857	1.000000	0.000000	0.035088
828_3	0.888889		0.000000	0.640000
828_4	0.777778		0.000000	0.080000
828_5	0.285714	0.000000	0.000000	0.000000
828_6	1.000000		0.000000	0.076923
828_7	1.000000	0.100000	0.000000	0.043478
828_8	1.000000	0.000000	0.000000	0.133333
828_9	1.000000	0.250000	0.000000	0.000000
828_10	1.000000		0.000000	0.200000
829_2	0.750000		0.000000	0.000000
829_3	0.666667		0.000000	0.139535
829_4	0.384615	0.000000	0.000000	0.000000
829_5	0.600000	0.000000	0.000000	0.296296
829_6	0.666667		0.000000	0.150943
829_7	0.454545		0.000000	0.067797
829_8	0.500000	0.000000	0.000000	0.000000
829_9	0.636364		0.000000	0.108108
829_10	0.750000		0.000000	0.200000
830_2	0.727273		0.000000	0.156863
830_3	0.555556	0.000000	0.000000	0.240000
830_4	0.583333		0.000000	0.884615
830_5	0.888889		0.000000	0.072727
830_6	0.555556		0.000000	0.000000
830_7	0.923077		0.000000	0.111111
830_8	0.833333		0.000000	0.260870
831_2	0.600000	0.000000	0.000000	0.000000
831_3	1.000000	0.000000	0.000000	0.250000
831_4	1.000000		0.000000	0.062500
831_5	0.444444		0.000000	0.000000
831_6	1.000000		0.000000	0.083333
831_7	1.000000		0.000000	0.000000
831_8	1.000000		0.000000	0.000000
831_9	1.000000		0.000000	0.097561
831_10	0.777778		0.000000	0.000000
832_2	0.444444	0.000000	0.000000	0.139535
832_3	1.000000		0.000000	0.142857
832_4	0.785714	0.000000	0.000000	0.160000
832_5	0.428571		0.000000	0.000000
832_6	0.777778	0.000000	0.000000	0.089552
832_7	0.714286		0.000000	0.048780
833_2	0.750000	0.200000	0.000000	0.600000
833_3	0.615385	0.250000	0.000000	0.000000
833_4	0.846154	0.333333	0.000000	0.058824
833_5	0.900000	0.200000	0.000000	0.108108
833_6	0.900000	0.250000	0.000000	0.000000
833_7	0.850000	0.000000	0.000000	0.086957
833_8	0.733333	0.000000	0.000000	0.222222
834_2	0.250000	0.000000	0.000000	0.000000
834_3	0.461538	0.000000	0.000000	0.086957
834_4	0.250000	0.000000	0.000000	0.051282
834_5	0.555556			
834_6	0.400000		0.000000	0.054054
835_2	0.571429		0.000000	0.051282
835_3	0.400000	0.000000	0.000000	0.083333
835_4	0.375000	0.000000	0.000000	0.076923
835_5	0.250000		0.000000	0.071429
835_6	0.466667		0.000000	0.057143
835_7	0.562500	0.000000	0.000000	0.000000
835_8	0.375000	0.000000	0.000000	0.228571
835_9	0.421053	0.000000	0.000000	0.150000
835_10	0.210526		0.000000	0.173913
836_2	0.714286		0.000000	0.105263
836_3	0.500000		0.000000	0.000000
836_4	0.400000			
836_5	0.400000			
836_6	0.625000		0.000000	0.000000
836_7	0.500000		0.000000	0.000000
837_2	1.000000		0.000000	0.600000
837_3	0.333333		0.000000	0.187500
837_4	0.714286	0.000000	0.000000	0.177778
837_5	0.428571	0.200000	0.000000	0.129032
837_6	0.545455		0.000000	0.166667
837_7	0.500000			
837_8	0.555556	0.166667	0.000000	0.181818
837_9	1.000000	0.000000	0.000000	0.380952
837_10	0.636364	1.000000	0.000000	0.150000
837_11	0.466667	0.000000	0.000000	0.133333
838_2	0.750000	0.000000	0.000000	0.333333
838_3	0.846154	0.000000	0.000000	0.153846
838_4	0.538462	0.000000	0.000000	0.062500
838_5	0.600000			
838_6	0.714286	0.000000	0.000000	0.250000
838_7	0.875000			
838_8	0.500000		0.000000	0.100000
838_9	0.333333	0.000000	0.000000	0.054054
838_10	1.000000		0.000000	0.148148
838_11	0.363636	0.000000	0.000000	0.071429
839_2	0.800000		0.000000	0.037037
839_3	0.357143	0.000000	0.000000	0.127660
839_4	1.000000	1.000000	0.000000	0.692308
840_2	0.571429			
840_3	0.538462			
840_4	0.583333	0.000000	0.000000	0.000000
840_5	0.666667		0.000000	0.090909
840_6	0.228571	0.000000	0.000000	0.137931
840_7	0.818182		0.000000	0.044444
841_2	0.846154	0.250000	0.000000	0.476190
841_3	0.562500			
841_4	0.555556			
842_2	0.857143		0.000000	0.000000
842_3	0.700000		0.000000	0.108108
842_4	0.416667		0.000000	0.100000
842_5	0.272727	0.000000	0.000000	0.150000
843_2	0.250000			
843_3	0.692308	0.000000	0.000000	0.129032
843_4	0.500000	0.000000	0.000000	0.037736
843_5	0.692308	0.000000	0.000000	0.000000
844_2	0.666667	0.500000	0.000000	0.176471
844_3	0.769231		0.000000	0.222222
