turnid	ROUGE1-R	MRR	Exact match	F1	ROUGEL-F1
386_4	0.800000	0.000000	0.000000	0.000000	0.000000
386_5	0.818182	0.000000	0.000000	0.000000	0.000000
386_6	0.714286		0.000000	0.193548	0.176471
386_7	0.875000		0.000000	0.000000	0.000000
387_2	0.750000		0.000000	0.823529	0.842105
387_3	0.777778		0.000000	0.307692	0.312500
387_4	0.800000	0.000000	0.000000	0.533333	0.529412
387_5	0.545455	1.000000	0.000000	0.400000	0.416667
387_6	1.000000	0.111111	0.000000	0.041667	0.076923
388_2	0.571429		0.000000	0.333333	0.285714
388_3	0.700000		0.000000	0.160000	0.222222
388_4	0.571429	0.000000	0.000000	0.064516	0.060606
389_2	0.777778		0.000000	0.129032	0.108108
389_3	0.625000		0.000000	0.000000	0.086957
389_4	0.666667		0.000000	0.260870	0.285714
389_5	0.500000		0.000000	0.055556	0.048780
389_6	0.900000		0.000000	0.146341	0.127660
389_7	0.500000		0.000000	0.190476	0.160000
390_2	0.500000	0.000000	0.000000	0.266667	0.117647
390_3	0.833333		0.000000	0.080000	0.066667
390_4	0.666667	0.000000	0.000000	0.120000	0.148148
390_5	0.214286	0.000000	0.000000	0.071429	0.062500
390_6	0.296296		0.000000	0.173913	0.160000
390_7	0.363636	0.000000	0.000000	0.000000	0.000000
390_8	0.454545		0.000000	0.105263	0.133333
390_9	0.750000	0.000000	0.000000	0.275862	0.363636
390_10	0.444444	0.000000	0.000000	0.146341	0.127660
390_11	0.700000		0.000000	0.074074	0.062500
391_2	0.400000	0.000000	0.000000	0.054054	0.142857
391_3	0.619048	0.000000	0.000000	0.260870	0.222222
391_4	0.666667				
392_2	0.428571	0.500000	0.000000	0.186047	0.163265
392_3	0.380952	0.000000	0.000000	0.244898	0.192308
392_4	0.393939		0.000000	0.117647	0.150000
393_2	0.571429	0.000000	0.000000	0.400000	0.400000
393_3	0.625000		0.000000	0.210526	0.190476
393_4	0.666667	0.000000	0.000000	0.060606	0.111111
393_5	0.384615	0.000000	0.000000	0.111111	0.200000
393_6	0.777778		0.000000	0.240000	0.258065
393_7	0.800000	0.250000	0.000000	0.176471	0.166667
393_8	0.800000		0.000000	0.000000	0.000000
394_2	0.315789	0.000000	0.000000	0.000000	0.040000
394_3	0.562500	0.000000	0.000000	0.122449	0.109091
394_4	0.357143	0.000000	0.000000	0.122449	0.142857
394_5	0.500000	0.000000	0.000000	0.166667	0.148148
394_6	0.666667		0.000000	0.086957	0.080000
394_7	0.142857		0.000000	0.153846	0.181818
394_8	0.222222		0.000000	0.051282	0.043478
395_2	1.000000	1.000000	0.000000	0.350000	0.326531
395_3	0.346154	0.000000	0.000000	0.176471	0.153846
395_4	0.229167	0.000000	0.000000	0.173913	0.222222
395_5	0.189655				
395_6	0.538462	0.000000	0.000000	0.222222	0.160000
395_7	1.000000	0.000000	0.000000	0.270270	0.250000
395_8	1.000000				
396_2	0.428571	0.100000	0.000000	0.342857	0.300000
396_3	0.384615		0.000000	0.190476	0.130435
396_4	0.333333		0.000000	0.178571	0.129032
396_5	0.777778		0.000000	0.060606	0.054054
396_6	0.666667	0.000000	0.000000	0.285714	0.215385
396_7	0.714286	1.000000	1.000000	1.000000	1.000000
396_8	0.714286		0.000000	0.263158	0.173913
396_9	0.777778		0.000000	0.250000	0.235294
397_2	0.750000	0.000000	0.000000	0.344828	0.352941
397_3	0.833333		0.000000	0.000000	0.000000
397_4	0.846154	0.142857	0.000000	0.130435	0.120000
397_5	0.875000	0.000000	0.000000	0.255319	0.370370
397_6	0.523810		0.000000	0.186047	0.125000
397_7	1.000000				
397_8	0.888889				
398_2	0.714286		0.000000	0.222222	0.190476
398_3	0.714286		0.000000	0.060606	0.105263
398_4	0.500000		0.000000	0.000000	0.000000
398_5	0.818182		0.000000	0.205128	0.095238
398_6	0.500000	0.000000	0.000000	0.062500	0.059701
399_2	0.800000		0.000000	0.500000	0.500000
399_3	0.571429		0.000000	0.333333	0.344828
399_4	0.647059	0.000000	0.000000	0.153846	0.171429
399_5	0.800000		0.000000	0.058824	0.146341
400_2	0.571429		0.000000	0.000000	0.000000
400_3	0.666667		0.000000	0.000000	0.050000
400_4	0.571429	0.000000	0.000000	0.000000	0.000000
400_5	0.666667		0.000000	0.052632	0.095238
400_6	0.571429				
401_2	0.666667	0.000000	0.000000	0.000000	0.000000
401_3	0.727273		0.000000	0.000000	0.000000
401_4	0.750000		0.000000	0.111111	0.108108
401_5	0.916667		0.000000	0.153846	0.142857
402_2	0.900000	1.000000	0.000000	0.500000	0.545455
402_3	0.714286	0.000000	0.000000	0.170213	0.196078
402_4	0.857143		0.000000	0.177778	0.188679
402_5	0.714286				
403_2	0.375000		0.000000	0.000000	0.000000
403_3	0.533333		0.000000	0.146341	0.130435
403_4	0.384615		0.000000	0.181818	0.153846
403_5	0.391304	0.000000	0.000000	0.071429	0.114286
403_6	0.272727		0.000000	0.000000	0.000000
403_7	0.428571		0.000000	0.000000	0.051282
403_8	0.411765	0.000000	0.000000	0.210526	0.177778
403_9	0.500000	0.000000	0.000000	0.076923	0.066667
404_2	0.300000	0.000000	0.000000	0.050000	0.130435
404_3	0.571429	0.000000	0.000000	0.171429	0.200000
404_4	0.400000	0.000000	0.000000	0.000000	0.000000
404_5	0.500000	0.000000	0.000000	0.187500	0.176471
404_6	0.300000	0.000000	0.000000	0.000000	0.000000
404_7	0.187500		0.000000	0.000000	0.000000
405_2	0.238095	0.000000	0.000000	0.000000	0.000000
405_3	0.750000		0.000000	0.153846	0.200000
405_4	0.666667	0.000000	0.000000	0.117647	0.111111
405_5	0.777778		0.000000	0.000000	0.000000
405_6	0.666667		0.000000	0.000000	0.050000
406_2	0.533333	0.000000	0.000000	0.000000	0.000000
406_3	0.666667		0.000000	0.166667	0.133333
406_4	0.571429	0.000000	0.000000	0.146341	0.086957
406_5	0.444444	0.000000	0.000000	0.250000	0.210526
407_2	0.555556	0.000000	0.000000	0.000000	0.000000
407_3	0.600000	0.000000	0.000000	0.228571	0.166667
407_4	0.444444	0.000000	0.000000	0.187500	0.157895
407_5	0.444444	0.000000	0.000000	0.444444	0.444444
408_2	0.750000	0.000000	0.000000	0.088889	0.150943
408_3	0.444444		0.000000	0.150000	0.250000
408_4	0.285714		0.000000	0.000000	0.000000
408_5	0.600000	0.000000	0.000000	0.206897	0.250000
408_6	0.714286		0.000000	0.066667	0.055556
408_7	0.727273		0.000000	0.041667	0.037736
408_8	0.233333	0.000000	0.000000	0.060606	0.051282
408_9	0.666667				
409_2	0.500000		0.000000	0.235294	0.156250
409_3	0.642857	1.000000	0.000000	0.066667	0.093023
409_4	0.727273		0.000000	0.181818	0.227273
409_5	0.500000	0.000000	0.000000	0.000000	0.083333
409_6	0.769231		0.000000	0.095238	0.117647
409_7	1.000000		0.000000	0.000000	0.108108
409_8	0.750000		0.000000	0.000000	0.052632
409_9	0.714286		0.000000	0.000000	0.166667
410_2	0.583333	0.000000	0.000000	0.090909	0.160000
410_3	0.875000	0.250000	0.000000	0.272727	0.200000
410_4	0.875000	0.000000	0.000000	0.160000	0.148148
411_2	0.416667	0.000000	0.000000	0.060606	0.100000
411_3	0.750000		0.000000	0.058824	0.105263
411_4	0.714286	0.333333	0.000000	0.347826	0.296296
412_2	0.900000	0.000000	0.000000	0.000000	0.000000
412_3	0.750000	0.000000	0.000000	0.000000	0.000000
412_4	0.833333	0.000000	0.000000	0.000000	0.000000
412_5	0.714286	0.000000	0.000000	0.000000	0.000000
412_6	0.800000	0.000000	0.000000	0.000000	0.000000
412_7	1.000000	0.000000	0.000000	0.260870	0.204082
413_2	0.714286		0.000000	0.387097	0.303030
413_3	0.750000	0.000000	0.000000	0.100000	0.100000
413_4	0.777778		0.000000	0.000000	0.000000
413_5	1.000000		0.000000	0.153846	0.142857
413_6	1.000000		0.000000	0.315789	0.315789
413_7	1.000000		0.000000	0.461538	0.533333
413_8	1.000000		0.000000	0.000000	0.000000
413_9	0.583333	0.000000	0.000000	0.222222	0.214286
414_2	0.600000	0.000000	0.000000	0.322581	0.176471
414_3	0.714286	0.000000	0.000000	0.000000	0.060606
414_4	0.666667	1.000000	0.000000	0.784314	0.793103
415_2	0.714286		1.000000	1.000000	1.000000
415_3	0.555556	1.000000	0.000000	0.444444	0.451613
415_4	0.625000	0.000000	0.000000	0.000000	0.000000
415_5	0.500000	0.000000	0.000000	0.043478	0.109091
415_6	0.538462	0.500000	0.000000	0.148148	0.181818
415_7	0.714286	0.125000	0.000000	0.114286	0.052632
415_8	0.666667	0.000000	0.000000	0.142857	0.088889
416_2	0.600000	0.500000	0.000000	0.352941	0.162162
416_3	0.153846	1.000000	0.000000	0.066667	0.060606
416_4	0.571429	1.000000	0.000000	0.358974	0.186047
416_5	0.437500	0.500000	0.000000	0.000000	0.000000
416_6	0.833333		0.000000	0.250000	0.111111
416_7	0.727273	1.000000	0.000000	0.142857	0.133333
416_8	1.000000		0.000000	0.324324	0.341463
416_9	0.800000		0.000000	0.193548	0.256410
417_2	0.875000	1.000000	0.000000	0.476190	0.425532
417_3	1.000000	1.000000	0.000000	0.536585	0.533333
417_4	0.857143		0.000000	0.127660	0.214286
417_5	0.700000	1.000000	0.000000	0.062500	0.102564
417_6	0.400000	0.142857	0.000000	0.181818	0.188679
417_7	0.750000	0.000000	0.000000	0.344828	0.387097
417_8	0.857143		0.000000	0.142857	0.242424
417_9	1.000000		0.000000	0.000000	0.000000
418_2	0.714286	0.000000	0.000000	0.000000	0.000000
418_3	0.666667	0.000000	0.000000	0.097561	0.122449
418_4	0.714286	0.000000	0.000000	0.105263	0.097561
418_5	0.750000	0.000000	0.000000	0.148148	0.294118
418_6	0.777778	0.000000	0.000000	0.193548	0.270270
418_7	0.875000	0.000000	0.000000	0.074074	0.096774
418_8	0.777778		0.000000	0.000000	0.000000
419_2	0.333333	0.000000	0.000000	0.000000	0.000000
419_3	0.714286		0.000000	0.222222	0.222222
419_4	0.714286		0.000000	0.086957	0.071429
419_5	0.800000		0.000000	0.000000	0.062500
420_2	0.846154	0.000000	0.000000	0.212766	0.107143
420_3	0.625000	0.000000	0.000000	0.000000	0.000000
420_4	0.571429	0.000000	0.000000	0.000000	0.000000
420_5	0.875000	0.000000	0.000000	0.173913	0.172414
420_6	1.000000	0.000000	0.000000	0.000000	0.000000
420_7	0.500000	0.000000	0.000000	0.000000	0.000000
420_8	1.000000		0.000000	0.057143	0.050000
421_2	0.500000	0.000000	0.000000	0.000000	0.000000
421_3	0.727273		0.000000	0.055556	0.000000
421_4	0.307692	0.000000	0.000000	0.000000	0.000000
421_5	0.727273		0.000000	0.054054	0.097561
421_6	0.636364	0.000000	0.000000	0.057143	0.051282
421_7	0.416667	0.000000	0.000000	0.000000	0.048780
421_8	0.545455		0.000000	0.000000	0.000000
422_2	0.636364	0.333333	0.000000	0.709677	0.731707
422_3	0.714286	0.500000	0.000000	0.588235	0.526316
422_4	0.687500		0.000000	0.000000	0.117647
422_5	0.625000		0.000000	0.057143	0.142857
422_6	0.647059	0.166667	0.000000	0.000000	0.111111
422_7	0.388889	0.000000	0.000000	0.000000	0.000000
422_8	0.764706	0.333333	0.000000	0.000000	0.000000
423_2	0.615385		0.000000	0.100000	0.173913
423_3	1.000000	0.000000	0.000000	0.296296	0.303030
423_4	1.000000		0.000000	0.222222	0.200000
423_5	1.000000		0.000000	0.173913	0.166667
423_6	0.888889	1.000000	0.000000	0.645161	0.588235
423_7	1.000000	0.500000	0.000000	0.176471	0.150000
423_8	1.000000	1.000000	0.000000	0.062500	0.054054
424_2	0.666667	0.000000	0.000000	0.200000	0.200000
424_3	0.833333				
424_4	0.857143	0.000000	0.000000	0.166667	0.153846
424_5	0.545455				
425_2	0.666667		0.000000	0.000000	0.000000
425_3	0.750000		0.000000	0.000000	0.000000
425_4	1.000000		0.000000	0.162162	0.266667
425_5	0.818182	0.000000	0.000000	0.258065	0.216216
426_2	0.333333	0.000000	0.000000	0.000000	0.000000
426_3	0.700000	0.000000	0.000000	0.000000	0.125000
426_4	0.500000	0.000000	0.000000	0.250000	0.222222
426_5	0.500000	0.000000	0.000000	0.000000	0.000000
427_2	0.500000	0.000000	0.000000	0.057143	0.052632
427_3	0.555556	0.000000	0.000000	0.162162	0.146341
427_4	0.636364	0.000000	0.000000	0.000000	0.000000
427_5	0.800000	0.000000	0.000000	0.064516	0.108108
427_6	0.800000	0.000000	0.000000	0.090909	0.081633
427_7	0.294118				
428_2	0.750000		0.000000	0.210526	0.160000
428_3	0.714286	0.000000	0.000000	0.105263	0.083333
428_4	0.437500	0.000000	0.000000	0.000000	0.000000
428_5	0.500000	0.000000	0.000000	0.090909	0.193548
428_6	0.571429		0.000000	0.190476	0.074074
429_2	0.500000	0.000000	0.000000	0.000000	0.066667
429_3	0.500000	0.000000	0.000000	0.048780	0.044444
429_4	0.375000	0.000000	0.000000	0.000000	0.000000
429_5	0.700000	0.000000	0.000000	0.136364	0.218182
429_6	0.400000		0.000000	0.148148	0.303030
429_7	0.315789	0.000000	0.000000	0.090909	0.083333
430_2	0.888889	0.000000	0.000000	0.051282	0.127660
430_3	0.615385				
430_4	0.833333		0.000000	0.090909	0.160000
430_5	0.470588				
430_6	0.583333	0.000000	0.000000	0.064516	0.102564
430_7	0.444444				
430_8	0.900000		0.000000	0.125000	0.125000
430_9	0.916667				
430_10	0.615385		0.000000	0.210526	0.136364
430_11	0.666667		0.000000	0.173913	0.230769
431_2	0.500000		0.000000	0.142857	0.121212
431_3	0.714286	0.000000	0.000000	0.250000	0.130435
431_4	0.750000				
431_5	0.750000				
431_6	0.666667		0.000000	0.736842	0.600000
431_7	0.714286		0.000000	0.000000	0.000000
431_8	0.363636		0.000000	0.083333	0.074074
431_9	0.300000	0.000000	0.000000	0.133333	0.222222
431_10	0.307692	0.000000	0.000000	0.000000	0.043478
431_11	0.846154	0.000000	0.000000	0.347826	0.428571
431_12	0.300000	0.000000	0.000000	0.187500	0.210526
432_2	0.333333		0.000000	0.266667	0.210526
432_3	0.545455	0.250000	0.000000	0.054054	0.136364
432_4	0.750000	0.125000	0.000000	0.105263	0.149254
432_5	0.421053	0.000000	0.000000	0.171429	0.190476
433_2	0.900000	0.333333	0.000000	0.166667	0.200000
433_3	1.000000		0.000000	0.400000	0.245614
433_4	0.476190	0.000000	0.000000	0.157895	0.173913
433_5	0.611111				
433_6	0.583333				
434_2	0.500000	0.000000	0.000000	0.235294	0.175439
434_3	0.727273	0.250000	0.000000	0.243902	0.181818
434_4	0.409091	0.500000	0.000000	0.078431	0.101695
434_5	0.750000	1.000000	0.000000	0.588235	0.576271
434_6	0.600000	0.000000	0.000000	0.176471	0.250000
434_7	0.545455	0.000000	0.000000	0.066667	0.111111
434_8	0.411765				
435_2	0.714286				
435_3	0.500000	0.000000	0.000000	0.137931	0.064516
435_4	0.428571	0.000000	0.000000	0.173913	0.230769
435_5	0.666667		0.000000	0.070175	0.095238
435_6	0.400000		0.000000	0.090909	0.074074
435_7	0.500000	0.000000	0.000000	0.285714	0.322581
435_8	0.500000	0.000000	0.000000	0.068966	0.117647
435_9	0.533333	0.000000	0.000000	0.142857	0.127660
436_2	0.333333		0.000000	0.086957	0.083333
436_3	0.421053		0.000000	0.133333	0.121212
436_4	0.500000	0.000000	0.000000	0.074074	0.066667
436_5	0.500000	0.000000	0.000000	0.153846	0.129032
436_6	0.333333				
436_7	0.363636		0.000000	0.000000	0.000000
436_8	0.333333		0.000000	0.062500	0.111111
437_2	0.625000				
437_3	0.727273				
437_4	0.700000				
437_5	0.727273	0.000000	0.000000	0.363636	0.181818
438_2	0.888889		0.000000	0.421053	0.454545
438_3	0.900000				
438_4	0.916667				
438_5	0.727273	1.000000	0.000000	0.969697	0.971429
439_2	0.523810	0.000000	0.000000	0.000000	0.085106
439_3	0.777778		0.000000	0.400000	0.434783
439_4	1.000000	0.000000	0.000000	0.111111	0.142857
439_5	0.500000				
439_6	0.533333		0.000000	0.066667	0.210526
439_7	0.500000		0.000000	0.285714	0.400000
440_2	0.714286	0.000000	0.000000	0.260870	0.148148
440_3	0.375000	0.000000	0.000000	0.057143	0.050000
440_4	0.800000		0.000000	0.000000	0.000000
440_5	0.454545				
440_6	0.500000		0.000000	0.109091	0.140845
440_7	0.714286	0.000000	0.000000	0.117647	0.195122
440_8	0.375000		0.000000	0.000000	0.102564
440_9	0.642857		0.000000	0.173913	0.230769
440_10	0.714286		0.000000	0.384615	0.400000
441_2	0.222222	0.000000	0.000000	0.166667	0.093023
441_3	0.434783		0.000000	0.000000	0.000000
441_4	0.300000	0.000000	0.000000	0.133333	0.148148
441_5	0.800000	0.000000	0.000000	0.000000	0.000000
441_6	0.500000	0.000000	0.000000	0.000000	0.000000
441_7	0.428571		0.000000	0.117647	0.102564
441_8	0.625000		0.000000	0.166667	0.200000
441_9	0.700000	0.000000	0.000000	0.162162	0.190476
442_2	0.444444	0.000000	0.000000	0.074074	0.125000
442_3	0.750000		0.000000	0.000000	0.000000
442_4	0.571429	0.000000	0.000000	0.086957	0.083333
442_5	0.250000		0.000000	0.000000	0.000000
442_6	0.600000				
442_7	0.222222	0.000000	0.000000	0.000000	0.000000
442_8	0.470588		0.000000	0.000000	0.066667
443_2	0.750000		0.000000	0.160000	0.200000
443_3	0.714286				
443_4	0.666667				
443_5	0.714286				
443_6	0.666667				
443_7	0.571429		0.000000	0.102564	0.130435
443_8	0.666667	0.250000	0.000000	0.190476	0.181818
444_2	0.833333	0.000000	0.000000	0.315789	0.363636
444_3	0.857143				
444_4	0.909091	0.000000	0.000000	0.218182	0.123077
444_5	0.857143				
444_6	0.900000	0.000000	0.000000	0.041667	0.111111
444_7	0.416667	0.000000	0.000000	0.187500	0.216216
444_8	0.562500	0.000000	0.000000	0.181818	0.230769
444_9	0.636364	0.000000	0.000000	0.216216	0.232558
445_2	0.750000		0.000000	0.250000	0.109091
445_3	0.833333	0.166667	0.000000	0.250000	0.230769
445_4	0.650000	0.000000	0.000000	0.153846	0.139535
445_5	0.555556	0.000000	0.000000	0.000000	0.052632
445_6	0.900000	1.000000	0.000000	0.216216	0.181818
445_7	0.916667				
445_8	0.636364				
445_9	0.777778				
446_2	0.454545	0.000000	0.000000	0.057143	0.050000
446_3	0.571429	0.000000	0.000000	0.000000	0.000000
446_4	0.166667	0.000000	0.000000	0.000000	0.000000
446_5	0.416667	0.000000	0.000000	0.000000	0.000000
446_6	0.384615		0.000000	0.000000	0.000000
447_2	0.700000		0.000000	0.000000	0.000000
447_3	0.846154	0.000000	0.000000	0.210526	0.212766
447_4	0.666667		0.000000	0.000000	0.000000
447_5	0.444444		0.000000	0.000000	0.000000
447_6	0.466667		0.000000	0.121212	0.111111
447_7	0.888889	0.000000	0.000000	0.000000	0.000000
447_8	1.000000				
448_2	0.571429		0.000000	0.171429	0.146341
448_3	0.888889		0.000000	0.176471	0.166667
448_4	0.846154		0.000000	0.133333	0.122449
448_5	0.900000		0.000000	0.217391	0.188679
448_6	0.666667				
448_7	1.000000				
448_8	0.875000				
449_2	0.666667	0.000000	0.000000	0.222222	0.280702
449_3	0.470588	0.000000	0.000000	0.037037	0.062500
449_4	0.750000				
450_2	0.615385	0.000000	0.000000	0.000000	0.043478
450_3	0.555556				
450_4	0.818182				
450_5	0.800000				
450_6	0.538462	0.000000	0.000000	0.086957	0.142857
450_7	0.380952	0.000000	0.000000	0.100000	0.133333
451_2	0.500000				
451_3	0.533333	1.000000	0.000000	0.117647	0.100000
451_4	0.687500	0.000000	0.000000	0.054054	0.130435
451_5	0.625000	1.000000	0.000000	0.409091	0.440000
453_2	0.692308		0.000000	0.222222	0.205128
453_3	0.888889		0.000000	0.142857	0.186047
453_4	0.310345	0.000000	0.000000	0.200000	0.200000
453_5	0.714286	0.000000	0.000000	0.136364	0.163265
454_2	0.600000		0.000000	0.352941	0.352941
454_3	0.666667				
454_4	0.666667	0.000000	0.000000	0.285714	0.277778
454_5	0.750000		0.000000	0.064516	0.166667
454_6	0.578947		0.000000	0.071429	0.066667
454_7	0.500000				
455_2	0.312500	0.000000	0.000000	0.071429	0.064516
455_3	0.714286		0.000000	0.055556	0.048780
455_4	0.400000		0.000000	0.150000	0.142857
455_5	0.666667		0.000000	0.222222	0.222222
455_6	0.461538		0.000000	0.095238	0.086957
455_7	0.416667	0.000000	0.000000	0.000000	0.000000
456_2	0.230769	0.000000	0.000000	0.000000	0.000000
456_3	0.392857				
456_4	0.777778		0.000000	0.129032	0.171429
456_5	0.714286	0.000000	0.000000	0.095238	0.083333
456_6	0.777778		0.000000	0.000000	0.052632
456_7	0.571429	0.000000	0.000000	0.105263	0.100000
456_8	0.571429		0.000000	0.142857	0.133333
457_2	0.161290	0.000000	0.000000	0.200000	0.200000
457_3	0.500000	0.000000	0.000000	0.062500	0.054054
457_4	0.800000		0.000000	0.095238	0.083333
457_5	0.333333	0.000000	0.000000	0.000000	0.000000
457_6	1.000000	0.000000	0.000000	0.000000	0.166667
458_2	0.200000		0.000000	0.235294	0.190476
458_3	0.526316	0.000000	0.000000	0.000000	0.000000
458_4	0.450000		0.000000	0.200000	0.303030
458_5	0.406250	0.000000	0.000000	0.160000	0.214286
458_6	0.343750	0.142857	0.000000	0.044444	0.042553
458_7	0.171429	0.000000	0.000000	0.105263	0.148148
458_8	0.687500		0.000000	0.000000	0.045455
459_2	0.333333	0.000000	0.000000	0.235294	0.243902
459_3	0.833333		0.000000	0.222222	0.256410
459_4	0.900000		0.000000	0.200000	0.333333
459_5	0.600000		0.000000	0.090909	0.153846
459_6	0.909091		0.000000	0.114286	0.150000
459_7	0.388889	0.000000	0.000000	0.000000	0.000000
459_8	0.333333		0.000000	0.266667	0.352941
460_2	0.888889	1.000000	0.000000	0.217391	0.208333
460_3	0.833333	1.000000	0.000000	0.200000	0.181818
460_4	0.454545	0.000000	0.000000	0.347826	0.264151
460_5	0.800000		0.000000	0.416667	0.413793
460_6	0.583333	1.000000	0.000000	0.827586	0.857143
460_7	0.687500	1.000000	0.000000	0.181818	0.173913
461_2	0.357143	0.000000	0.000000	0.000000	0.000000
461_3	0.142857	0.000000	0.000000	0.075472	0.068966
461_4	0.119048		0.000000	0.181818	0.160000
461_5	0.555556	0.000000	0.000000	0.153846	0.142857
461_6	0.416667	0.000000	0.000000	0.000000	0.000000
461_7	0.500000	0.000000	0.000000	0.000000	0.000000
461_8	0.571429	0.000000	0.000000	0.260870	0.285714
461_9	0.526316	0.000000	0.000000	0.050000	0.086957
462_2	0.266667		0.000000	0.055556	0.097561
462_3	0.114286		0.000000	0.051282	0.093023
462_4	0.666667		0.000000	0.148148	0.206897
462_5	0.714286		0.000000	0.217391	0.122449
462_6	0.727273		0.000000	0.122449	0.109091
462_7	0.100000		0.000000	0.048780	0.125000
463_2	0.700000	0.333333	0.000000	0.000000	0.064516
463_3	0.769231		0.000000	0.000000	0.105263
463_4	0.833333	0.000000	0.000000	0.111111	0.186047
463_5	0.714286	0.250000	0.000000	0.000000	0.133333
463_6	0.454545	0.333333	0.000000	0.250000	0.178571
464_2	0.727273	0.500000	0.000000	0.000000	0.000000
464_3	0.437500	0.125000	0.000000	0.170213	0.203390
464_4	0.571429		0.000000	0.181818	0.153846
465_2	0.347826		0.000000	0.190476	0.090909
465_3	0.700000	1.000000	1.000000	1.000000	1.000000
465_4	0.909091		0.000000	0.222222	0.200000
465_5	0.600000	0.000000	0.000000	0.200000	0.173913
465_6	1.000000		0.000000	0.000000	0.057143
465_7	0.916667				
465_8	0.916667	0.000000	0.000000	0.117647	0.157895
466_2	0.500000	0.000000	0.000000	0.090909	0.153846
466_3	0.500000	0.000000	0.000000	0.000000	0.036364
466_4	0.615385	0.000000	0.000000	0.210526	0.260870
467_2	0.666667	0.000000	0.000000	0.000000	0.000000
467_3	0.818182	1.000000	0.000000	0.210526	0.181818
467_4	0.307692	0.500000	1.000000	1.000000	1.000000
467_5	0.888889	0.000000	0.000000	0.666667	0.714286
468_2	0.444444	0.000000	0.000000	0.000000	0.000000
468_3	0.277778				
468_4	0.666667	0.000000	0.000000	0.125000	0.203390
468_5	0.421053				
469_2	0.750000				
469_3	0.777778	0.000000	0.000000	0.111111	0.103448
469_4	0.500000	0.000000	0.000000	0.000000	0.000000
469_5	0.269231	0.000000	0.000000	0.195122	0.146341
469_6	0.727273		0.000000	0.000000	0.054054
470_2	0.333333	0.000000	0.000000	0.000000	0.000000
470_3	0.176471	0.000000	0.000000	0.000000	0.000000
470_4	0.428571	0.000000	0.000000	0.000000	0.117647
470_5	0.750000	0.000000	0.000000	0.095238	0.230769
470_6	0.777778				
471_2	0.437500				
471_3	0.437500	0.000000	0.000000	0.051282	0.127660
471_4	0.600000	0.000000	0.000000	0.146341	0.200000
471_5	0.600000	0.000000	0.000000	0.062500	0.054054
471_6	0.888889				
471_7	1.000000	0.000000	0.000000	0.000000	0.133333
472_2	0.500000	0.000000	0.000000	0.000000	0.000000
472_3	0.636364		0.000000	0.105263	0.097561
472_4	0.150000	0.000000	0.000000	0.235294	0.315789
472_5	0.307692	0.000000	0.000000	0.250000	0.250000
472_6	0.666667	0.000000	0.000000	0.000000	0.040816
472_7	0.125000	0.000000	0.000000	0.000000	0.000000
472_8	0.250000	0.000000	0.000000	0.250000	0.250000
473_2	0.777778	0.125000	0.000000	0.384615	0.275862
473_3	1.000000	0.000000	0.000000	0.000000	0.000000
473_4	0.900000		0.000000	0.285714	0.166667
473_5	1.000000		0.000000	0.120000	0.142857
473_6	1.000000		0.000000	0.000000	0.058824
474_2	1.000000		0.000000	0.875000	0.888889
474_3	1.000000		0.000000	0.312500	0.205128
474_4	0.727273		0.000000	0.000000	0.000000
474_5	1.000000		0.000000	0.216216	0.142857
475_2	0.500000	0.000000	0.000000	0.045455	0.078431
475_3	0.400000		0.000000	0.000000	0.000000
475_4	0.555556	0.000000	0.000000	0.125000	0.100000
475_5	0.666667	0.000000	0.000000	0.080000	0.125000
475_6	0.714286		0.000000	0.214286	0.193548
475_7	0.714286	0.000000	0.000000	0.133333	0.162162
476_2	1.000000		0.000000	0.000000	0.000000
476_3	1.000000		0.000000	0.000000	0.000000
476_4	0.875000		0.000000	0.097561	0.086957
477_2	0.285714	0.000000	0.000000	0.086957	0.074074
477_3	1.000000		0.000000	0.723404	0.734694
477_4	1.000000		0.000000	0.088889	0.115385
477_5	0.333333	0.000000	0.000000	0.408163	0.343750
477_6	1.000000		0.000000	0.000000	0.125000
477_7	1.000000	0.111111	0.000000	0.279070	0.272727
477_8	1.000000		0.000000	0.166667	0.150000
477_9	0.428571		0.000000	0.222222	0.205128
477_10	1.000000	0.000000	0.000000	0.387097	0.432432
478_2	0.375000		0.000000	0.074074	0.133333
478_3	0.857143		0.000000	0.000000	0.000000
478_4	0.800000	0.000000	0.000000	0.074074	0.137931
478_5	0.750000		0.000000	0.344828	0.266667
478_6	0.666667		0.000000	0.000000	0.000000
478_7	0.800000		0.000000	0.250000	0.160000
479_2	0.666667		0.000000	0.333333	0.322581
479_3	1.000000		0.000000	0.117647	0.111111
479_4	0.625000		0.000000	0.275862	0.258065
480_2	0.500000	0.000000	0.000000	0.307692	0.347826
480_3	0.750000		0.000000	0.100000	0.173913
480_4	0.545455	0.000000	0.000000	0.055556	0.050000
481_2	1.000000		0.000000	0.057143	0.139535
481_3	0.800000		0.000000	0.238095	0.204082
481_4	0.625000		0.000000	0.076923	0.103448
481_5	0.666667		0.000000	0.196078	0.169492
482_2	1.000000		0.000000	0.117647	0.222222
482_3	1.000000		0.000000	0.076923	0.142857
482_4	1.000000	0.500000	0.000000	0.250000	0.250000
482_5	1.000000		0.000000	0.266667	0.148148
482_6	0.571429	0.500000	0.000000	0.133333	0.129032
482_7	1.000000	1.000000	0.000000	0.100000	0.046512
482_8	0.875000		0.000000	0.190476	0.190476
